fish_key,otolith_key,prefix,fish_index,single,selected_view,embedded_file_name,embedded_file_path,not_embedded_file_name,not_embedded_file_path
2023_bits4q_her_rynnaslupska_fishindex31,2023_bits4q_her_rynnaslupska_fishindex31_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex31,Single1,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex31_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex31_Single1_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex31_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex31_Single1_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex31,2023_bits4q_her_rynnaslupska_fishindex31_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex31,Single2,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex31_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex31_Single2_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex31_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex31_Single2_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex32,2023_bits4q_her_rynnaslupska_fishindex32_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex32,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex32_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex32_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex32_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex32_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex32,2023_bits4q_her_rynnaslupska_fishindex32_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex32,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex32_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex32_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex32_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex32_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex33,2023_bits4q_her_rynnaslupska_fishindex33_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex33,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex33_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex33_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex33_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex33_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex33,2023_bits4q_her_rynnaslupska_fishindex33_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex33,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex33_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex33_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex33_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex33_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex34,2023_bits4q_her_rynnaslupska_fishindex34_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex34,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex34_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex34_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex34_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex34_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex34,2023_bits4q_her_rynnaslupska_fishindex34_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex34,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex34_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex34_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex34_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex34_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex37,2023_bits4q_her_rynnaslupska_fishindex37_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex37,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex37_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex37_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex37_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex37_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex37,2023_bits4q_her_rynnaslupska_fishindex37_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex37,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex37_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex37_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex37_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex37_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex38,2023_bits4q_her_rynnaslupska_fishindex38_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex38,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex38_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex38_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex38_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex38_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex38,2023_bits4q_her_rynnaslupska_fishindex38_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex38,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex38_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex38_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex38_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex38_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex39,2023_bits4q_her_rynnaslupska_fishindex39_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex39,Single1,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex39_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex39_Single1_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex39_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex39_Single1_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex39,2023_bits4q_her_rynnaslupska_fishindex39_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex39,Single2,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex39_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex39_Single2_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex39_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex39_Single2_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex4,2023_bits4q_her_rynnaslupska_fishindex4_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex4,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex4_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex4_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex4_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex4_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex4,2023_bits4q_her_rynnaslupska_fishindex4_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex4,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex4_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex4_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex4_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex4_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex40,2023_bits4q_her_rynnaslupska_fishindex40_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex40,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex40_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex40_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex40_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex40_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex40,2023_bits4q_her_rynnaslupska_fishindex40_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex40,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex40_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex40_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex40_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex40_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex42,2023_bits4q_her_rynnaslupska_fishindex42_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex42,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex42_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex42_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex42_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex42_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex42,2023_bits4q_her_rynnaslupska_fishindex42_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex42,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex42_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex42_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex42_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex42_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex44,2023_bits4q_her_rynnaslupska_fishindex44_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex44,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex44_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex44_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex44_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex44_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex44,2023_bits4q_her_rynnaslupska_fishindex44_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex44,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex44_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex44_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex44_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex44_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex46,2023_bits4q_her_rynnaslupska_fishindex46_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex46,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex46_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex46_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex46_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex46_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex46,2023_bits4q_her_rynnaslupska_fishindex46_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex46,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex46_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex46_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex46_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex46_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex47,2023_bits4q_her_rynnaslupska_fishindex47_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex47,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex47_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex47_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex47_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex47_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex48,2023_bits4q_her_rynnaslupska_fishindex48_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex48,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex48_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex48_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex48_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex48_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex48,2023_bits4q_her_rynnaslupska_fishindex48_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex48,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex48_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex48_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex48_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex48_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex49,2023_bits4q_her_rynnaslupska_fishindex49_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex49,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex49_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex49_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex49_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex49_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex49,2023_bits4q_her_rynnaslupska_fishindex49_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex49,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex49_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex49_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex49_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex49_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex5,2023_bits4q_her_rynnaslupska_fishindex5_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex5,Single1,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex5_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex5_Single1_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex5_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex5_Single1_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex5,2023_bits4q_her_rynnaslupska_fishindex5_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex5,Single2,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex5_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex5_Single2_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex5_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex5_Single2_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex50,2023_bits4q_her_rynnaslupska_fishindex50_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex50,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex50_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex50_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex50_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex50_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex50,2023_bits4q_her_rynnaslupska_fishindex50_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex50,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex50_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex50_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex50_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex50_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex53,2023_bits4q_her_rynnaslupska_fishindex53_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex53,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex53_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex53_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex53_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex53_Single1_Left.jpg
2023_bits4q_her_rynnaslupska_fishindex53,2023_bits4q_her_rynnaslupska_fishindex53_single2,2023_BITS4q_HER_RynnaSlupska,FishIndex53,Single2,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex53_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex53_Single2_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex53_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex53_Single2_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex54,2023_bits4q_her_rynnaslupska_fishindex54_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex54,Single1,Right,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex54_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex54_Single1_Right.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex54_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex54_Single1_Right.jpg
2023_bits4q_her_rynnaslupska_fishindex56,2023_bits4q_her_rynnaslupska_fishindex56_single1,2023_BITS4q_HER_RynnaSlupska,FishIndex56,Single1,Left,2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex56_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_Embedded_Sharpest_FishIndex56_Single1_Left.jpg,2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex56_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_RynnaSlupska_NotEmbedded_WithoutPostproc_FishIndex56_Single1_Left.jpg
